Date,Open,High,Low,Close,Volume
2017-01-01 00:00:00-05:00,45.68823891666855,45.842852102876925,43.93917793886182,44.65426254272461,26682900.0
2017-01-08 00:00:00-05:00,44.46098689456261,48.220025968625706,44.238730710990026,46.0457763671875,28137700.0
2017-01-15 00:00:00-05:00,45.958813541590345,46.538612052968354,45.07945037711458,46.38399887084961,19868400.0
2017-01-22 00:00:00-05:00,46.28736004735076,48.31665821799935,45.1470866185045,45.36934280395508,44030600.0
2017-01-29 00:00:00-05:00,44.084120732634155,44.37401996314536,42.103138356827436,42.71192932128906,50427000.0
2017-02-05 00:00:00-05:00,43.29172951659646,45.12776419383426,43.011491985159424,44.88618087768555,28076500.0
2017-02-09 00:00:00-05:00,,,,,
2017-02-12 00:00:00-05:00,45.092543550477565,46.53558031122578,44.966639799345856,45.43151092529297,31088500.0
2017-02-19 00:00:00-05:00,45.52836095680305,45.82859186350855,44.14343437288429,44.82136917114258,20208200.0
2017-02-26 00:00:00-05:00,44.72452824347029,46.62275331560933,44.201546735492784,45.344356536865234,32192600.0
2017-03-05 00:00:00-05:00,44.94727362547465,45.20876434932743,41.615695085196606,42.51638412475586,37594700.0
2017-03-12 00:00:00-05:00,42.35174249380511,42.7294501063373,38.94268339191107,40.405094146728516,50321100.0
2017-03-19 00:00:00-04:00,40.850597585010696,41.083031347058544,37.974202994775325,40.41477966308594,40224700.0
2017-03-26 00:00:00-04:00,39.77558271509727,41.58664426233414,39.2816581820211,40.96681594848633,26676800.0
2017-04-02 00:00:00-04:00,40.99587138880293,41.22830515046332,39.533460552611864,40.49225997924805,27796700.0
2017-04-09 00:00:00-04:00,40.49225480947873,43.9206800647622,40.30824076931753,41.98371505737305,30416100.0
2017-04-16 00:00:00-04:00,42.09993872427375,44.065957169611316,41.993405049891706,43.72698974609375,27438000.0
2017-04-23 00:00:00-04:00,44.06595251032953,45.89638379272074,41.073341521739444,41.2767219543457,50670100.0
2017-04-30 00:00:00-04:00,41.412306790877324,43.116837924627895,40.685944973470114,43.10715103149414,33077100.0
2017-05-07 00:00:00-04:00,43.19431110263982,46.27408525482849,43.11683443617443,44.38554763793945,34662300.0
2017-05-12 00:00:00-04:00,,,,,
2017-05-14 00:00:00-04:00,44.3549598889754,45.74287247362313,43.073810380442616,43.88908767700195,30432400.0
2017-05-21 00:00:00-04:00,43.995851670004946,47.383132105494525,43.995851670004946,47.30548858642578,22743300.0
2017-05-28 00:00:00-04:00,46.897844389086316,48.98456702223582,46.13109479807575,48.06252670288086,22129000.0
2017-06-04 00:00:00-04:00,48.07222914128606,50.421005493944875,47.3637149855763,48.79045104980469,30767200.0
2017-06-11 00:00:00-04:00,48.625457107556784,48.7419279375854,46.684321036158536,47.3540153503418,28980700.0
2017-06-18 00:00:00-04:00,47.68400683897172,49.07191937406806,46.596968014086684,47.19872283935547,36083000.0
2017-06-25 00:00:00-04:00,47.37342557254448,49.0233882161672,47.07254815865806,48.83898162841797,25305800.0
2017-07-02 00:00:00-04:00,49.285437582390486,51.80891638506966,48.70309831384602,51.469215393066406,21682400.0
2017-07-09 00:00:00-04:00,51.42069294692577,52.87654496819464,49.95513687458129,52.62419891357422,27378700.0
2017-07-16 00:00:00-04:00,52.61448866105125,52.68242812262303,49.93572269821575,50.38218307495117,22984100.0
2017-07-23 00:00:00-04:00,50.26572027027275,50.498654529250246,47.29578070013496,49.00398254394531,33551100.0
2017-07-30 00:00:00-04:00,49.35338300785563,50.469537727018604,48.43134633824291,49.30485534667969,22012800.0
2017-08-06 00:00:00-04:00,49.32426406841012,49.62514147277054,46.04374328453842,46.92695999145508,23364000.0
2017-08-10 00:00:00-04:00,,,,,
2017-08-13 00:00:00-04:00,47.518143347686866,47.81962734774171,44.19206593307318,44.29904556274414,26880400.0
2017-08-20 00:00:00-04:00,44.474107101956804,44.824220941051806,41.4981431795827,44.00728988647461,35328700.0
2017-08-27 00:00:00-04:00,43.987827162657915,44.22123756411695,42.68462805351512,44.06563186645508,26006000.0
2017-09-03 00:00:00-04:00,43.55992040114376,44.03646131443345,41.43979006341461,42.4025993347168,27077900.0
2017-09-10 00:00:00-04:00,42.801333456110704,46.27329247628981,42.791609722635016,44.7366828918457,41741600.0
2017-09-17 00:00:00-04:00,44.75613907352382,46.15659057638334,42.820789421370996,45.767578125,27400300.0
2017-09-24 00:00:00-04:00,45.68977234778405,47.26528071565716,45.34938599698624,46.185768127441406,30524500.0
2017-10-01 00:00:00-04:00,46.21494478741955,50.250969897744284,45.923184517144634,49.89113235473633,31080800.0
2017-10-08 00:00:00-04:00,49.823055390755485,52.264124619366804,49.015851847661565,51.252685546875,24378500.0
2017-10-15 00:00:00-04:00,51.07763446021487,51.369394765534075,48.26700363142389,50.50383758544922,20667500.0
2017-10-22 00:00:00-04:00,50.494106130726244,51.72922824478568,46.030166022890874,46.253849029541016,32440200.0
2017-10-29 00:00:00-04:00,46.341370090405896,46.87626447399204,45.504988027739394,46.1468620300293,20801400.0
2017-11-05 00:00:00-04:00,46.15658980591739,46.77901268568742,44.11426426793036,44.56163024902344,17199200.0
2017-11-10 00:00:00-05:00,,,,,
2017-11-12 00:00:00-05:00,44.47402304813244,46.842462387373956,44.12314259519936,46.18943405151367,15608800.0
2017-11-19 00:00:00-05:00,46.13094932448975,47.729401169180505,45.926266613211105,47.32978820800781,8911500.0
2017-11-26 00:00:00-05:00,47.378521094137895,49.8639189778273,46.97890813023533,47.75864028930664,26894900.0
2017-12-03 00:00:00-05:00,48.8307680610261,50.4779560800338,47.943822096197316,49.72746276855469,20408200.0
2017-12-10 00:00:00-05:00,49.493543750918285,50.283024636522946,48.587103973464984,49.76645278930664,22246300.0
2017-12-17 00:00:00-05:00,49.951637704876774,52.11539764011476,49.87366263208515,51.2576904296875,20979500.0
2017-12-24 00:00:00-05:00,51.023768769605006,51.87173095230626,50.692382147390475,50.711875915527344,10147000.0
2017-12-31 00:00:00-05:00,51.004280687355774,53.02183929166105,50.585173951383545,51.3161735534668,15684500.0
2018-01-07 00:00:00-05:00,51.26743150276433,57.24213528580891,50.614407049725976,56.98872375488281,33443300.0
2018-01-14 00:00:00-05:00,57.30062481279755,57.58327889337627,56.072543361068966,56.58911895751953,15553100.0
2018-01-21 00:00:00-05:00,56.52089611453177,56.97898671273951,50.887322796699365,51.72553634643555,40528600.0
2018-01-28 00:00:00-05:00,51.45263148787594,53.323988876223375,50.71188306644595,50.78010940551758,25390900.0
2018-02-04 00:00:00-05:00,49.932148080284165,51.06276070319343,45.15628601715726,47.134857177734375,31339500.0
2018-02-05 00:00:00-05:00,,,,,
2018-02-11 00:00:00-05:00,47.64541189549405,50.98517861784673,47.50869682150858,50.36996078491211,21211100.0
2018-02-18 00:00:00-05:00,50.028169607165516,52.59647217750265,49.901218298500766,52.13749694824219,16527800.0
2018-02-25 00:00:00-05:00,52.72342176192716,54.29564879385348,50.65315327758541,51.93242263793945,24998100.0
2018-03-04 00:00:00-05:00,51.658995535290465,54.76439471920038,51.453919192800946,54.7546272277832,19123900.0
2018-03-11 00:00:00-05:00,54.94016731894187,56.09248541593596,53.641370380930404,54.100345611572266,19440100.0
2018-03-18 00:00:00-04:00,54.03198191368251,54.393300817244494,49.79379644486525,49.813323974609375,20038800.0
2018-03-25 00:00:00-04:00,50.72151183394764,51.200018314312224,48.87585089935317,50.74104309082031,13402800.0
2018-04-01 00:00:00-04:00,50.55550525988466,51.834774735107125,47.81142494403461,49.110225677490234,19367600.0
2018-04-08 00:00:00-04:00,49.315294466443426,49.66684963689068,44.30564073798259,44.79391098022461,39552900.0
2018-04-15 00:00:00-04:00,45.04781092483634,47.24502688481904,44.549773221124845,45.682559967041016,31752100.0
